date_id,full_date,day,month,month_name,quarter,year,day_of_week,is_weekend,fiscal_year
20221031,2022-10-31,31.0,10,OCTOBER,Q4,2022,Monday,False,FY2023
20210205,2021-02-05,5.0,2,February,Q1,2021,Friday,False,FY2021
20231026,2023-10-26,26.0,10,October,Q4,2023,Thursday,False,FY2024
20230915,2023-09-15,15.0,9,September,Q3,2023,Friday,False,FY2024
20230706,2023-07-06,6.0,7,July,Q3,2023,Thursday,False,FY2024
20230331,2023-03-31,31.0,3,March,Q1,2023,FRIDAY,False,FY2023
20211120,2021-11-20,20.0,11,November,Q4,2021,Saturday,,FY2022
20230422,2023-04-22,22.0,4,April,Q2,2023,Saturday,True,FY2024
20210107,2021-01-07,7.0,1,January,Q1,2021,  Thursday,False,FY2021
20240324,2024-03-24,24.0,3,March,Q1,2024,Sunday,True,FY2024
20210822,2021-08-22,22.0,8,August,Q3,2021,Sunday,True,FY2022
20220329,2022-03-29,29.0,3,March,Q1,2022,Tuesday,False,FY2022
20230401,2023-04-01,1.0,4,April   ,Q2,2023,Saturday,True,FY2024
20210202,2021-02-02,2.0,2,February,Q1,2021,Tuesday,False,FY2021
20210805,2021-08-05,5.0,8,AUGUST,Q3,2021,  Thursday,,FY2022
20230811,2023-08-11,11.0,8,August,Q3,2023,Friday,False,FY2024
20220131,2022-01-31,31.0,1,january,Q1,2022,Monday   ,False,Fy2022
20231229,2023-12-29,29.0,12,December,Q4,2023,Friday,False,FY2024
20221001,2022-10-01,1.0,10,October,Q4,2022,  Saturday,True,FY2023
20220519,2022-05-19,19.0,5,  may,Q2,2022,Thursday,False,FY2023
20230104,2023-01-04,4.0,1,January,Q1,2023,Wednesday,False,FY2023
20220119,2022-01-19,19.0,1,  January,Q1,2022,Wednesday,False,FY2022
20221227,2022-12-27,,12,December,Q4,2022,Tuesday,,FY2023
20211107,2021-11-07,7.0,11,November,Q4,2021,Sunday,True,FY2022
20220818,2022-08-18,18.0,8,  August,q3,2022,Thursday,False,FY2023
20240204,2024-02-04,4.0,2,February,q1,2024,Sunday,True,FY2024
20220605,2022-06-05,5.0,6,June,Q2,2022,sunday,,FY2023
20241006,2024-10-06,,10,October,Q4,2024,  Sunday  ,True,FY2025
20230212,2023-02-12,12.0,2,February,Q1,2023,SUNDAY,True,FY2023
20211004,2021-10-04,,10,October,Q4,2021,Monday,,FY2022
20210725,2021-07-25,,7,july,Q3,2021,Sunday,True,FY2022
20230717,2023-07-17,17.0,7,July,Q3,2023,Monday,False,  FY2024
20240614,2024-06-14,14.0,6,June,Q2,2024,Friday,False,FY2025
20241111,2024-11-11,11.0,11,November,Q4,2024,Monday,,FY2025
20241207,2024-12-07,7.0,12,December,Q4,2024,Saturday,True,FY2025
20230218,2023-02-18,18.0,2,February,Q1,2023,  Saturday,True,FY2023
20220607,2022-06-07,7.0,6,June   ,Q2,2022,Tuesday,False,FY2023
20240530,2024-05-30,30.0,5,May,Q2,2024,Thursday,False,FY2025
20221026,2022-10-26,26.0,10,October,Q4,2022,Wednesday,False,FY2023
20221110,2022-11-10,10.0,11,November,Q4,2022,Thursday,False,FY2023
20240807,2024-08-07,7.0,8,August,q3,2024,Wednesday,False,FY2025
20220729,2022-07-29,29.0,7,July,Q3,2022,Friday,False,FY2023
20240123,2024-01-23,,1,January,Q1,2024,tuesday,False,FY2024
20220922,2022-09-22,22.0,9,September,Q3,2022,Thursday,False,FY2023
20211112,2021-11-12,12.0,11,November,Q4,2021,Friday,False,FY2022
20230113,2023-01-13,13.0,1,JANUARY,Q1,2023,friday,False,FY2023
20231110,2023-11-10,10.0,11,November,Q4,2023,Friday,False,FY2024
20240124,2024-01-24,24.0,1,January,  Q1,2024,Wednesday,False,FY2024
20241212,2024-12-12,12.0,12,December,Q4,2024,Thursday,False,  fy2025
20241222,2024-12-22,22.0,12,December,Q4,2024,Sunday,True,FY2025
20241214,2024-12-14,14.0,12,december,Q4,2024,Saturday,True,FY2025
20240115,2024-01-15,15.0,1,January,Q1,2024,Monday,False,FY2024
20240106,2024-01-06,6.0,1,January,Q1,2024,Saturday,True,FY2024
20220410,2022-04-10,10.0,4,April,Q2,2022,Sunday,True,FY2023
20210501,2021-05-01,1.0,5,May,Q2,2021,Saturday,True,FY2022
20240131,2024-01-31,31.0,1,January,Q1,2024,Wednesday,False,FY2024
20240313,2024-03-13,13.0,3,March,Q1,2024,Wednesday,False,FY2024
20230122,2023-01-22,22.0,1,January,Q1,2023,Sunday,True,FY2023
20210708,2021-07-08,8.0,7,July,Q3,2021,Thursday,False,FY2022
20210709,2021-07-09,9.0,7,  JULY,Q3,2021,Friday,False,fy2022
20230420,2023-04-20,20.0,4,April,Q2,2023,THURSDAY,False,FY2024
20221025,2022-10-25,25.0,10,October,Q4,2022,Tuesday,False,FY2023
20210831,2021-08-31,31.0,8,August,Q3,2021,Tuesday,,FY2022
20220627,2022-06-27,27.0,6,June,Q2,2022,Monday,False,FY2023
20230206,2023-02-06,6.0,2,February,Q1,2023,monday,False,FY2023
20221120,2022-11-20,20.0,11,November,Q4,2022,Sunday,True,FY2023
20220514,2022-05-14,14.0,5,May,Q2,2022,Saturday,True,FY2023
20210211,2021-02-11,11.0,2,February,Q1,2021,Thursday,False,FY2021
20220325,2022-03-25,25.0,3,March,Q1,2022,Friday,False,FY2022
20210410,2021-04-10,10.0,4,April,Q2,2021,  Saturday,True,FY2022
20230506,2023-05-06,6.0,5,May,Q2,2023,SATURDAY,True,FY2024
20230311,2023-03-11,11.0,3,MARCH,Q1,2023,Saturday,True,FY2023
20220806,2022-08-06,6.0,8,August,Q3,2022,Saturday,True,FY2023
20230528,2023-05-28,28.0,5,May,Q2,2023,sunday,True,FY2024
20220430,2022-04-30,30.0,4,APRIL,Q2,2022,Saturday,True,FY2023
20221222,2022-12-22,22.0,12,December,Q4,2022,Thursday,False,FY2023
20241026,2024-10-26,26.0,10,  October,q4,2024,Saturday,True,Fy2025
20210908,2021-09-08,8.0,9,September,Q3,2021,Wednesday,False,FY2022
20220313,2022-03-13,13.0,3,March,Q1,2022,Sunday,,Fy2022
20210318,2021-03-18,18.0,3,March,Q1,2021,Thursday,False,FY2021
20230730,2023-07-30,,7,July,Q3,2023,Sunday,True,FY2024
20230907,2023-09-07,7.0,9,September,  Q3,2023,Thursday,False,FY2024
20221221,2022-12-21,21.0,12,December,Q4,2022,Wednesday,,FY2023
20220601,2022-06-01,1.0,6,June,Q2,2022,Wednesday,False,FY2023
20230919,2023-09-19,19.0,9,September,Q3,2023,Tuesday,False,FY2024
20240512,2024-05-12,12.0,5,May,q2,2024,Sunday,True,FY2025
20221117,2022-11-17,17.0,11,November,Q4,2022,Thursday,False,FY2023
20240815,2024-08-15,15.0,8,August,Q3,2024,Thursday,False,FY2025
20240324,2024-03-24,24.0,3,March,Q1,2024,Sunday,True,FY2024
20220316,2022-03-16,16.0,3,March,Q1,2022,Wednesday,False,FY2022
20220224,2022-02-24,24.0,2,February,Q1,2022,Thursday,False,FY2022
20240213,2024-02-13,13.0,2,February,Q1,2024,Tuesday,False,Fy2024
20240821,2024-08-21,21.0,8,August,Q3,2024,Wednesday,False,FY2025
20230217,2023-02-17,17.0,2,February   ,Q1,2023,Friday,False,FY2023
20220518,2022-05-18,18.0,5,May,Q2,2022,Wednesday,False,FY2023
20231231,2023-12-31,31.0,12,December,Q4,2023,Sunday,True,FY2024   
20210116,2021-01-16,16.0,1,JANUARY,Q1,2021,saturday,True,FY2021
20220123,2022-01-23,23.0,1,January,Q1,2022,Sunday,True,FY2022
20240606,2024-06-06,6.0,6,June,Q2,2024,  Thursday,False,FY2025
20210720,2021-07-20,20.0,7,July,Q3,2021,Tuesday,False,FY2022
20211216,2021-12-16,16.0,12,December,Q4,2021,Thursday,False,FY2022
20230331,2023-03-31,31.0,3,March,Q1,2023,FRIDAY,False,FY2023
20231217,2023-12-17,17.0,12,December,Q4,2023,Sunday,True,FY2024   
20220928,2022-09-28,28.0,9,  September  ,Q3,2022,Wednesday,False,FY2023
20220221,2022-02-21,21.0,2,February,Q1,2022,Monday,False,  FY2022  
20240810,2024-08-10,10.0,8,August,Q3,2024,Saturday,True,FY2025
20211115,2021-11-15,15.0,11,  november,Q4,2021,Monday   ,False,FY2022
20230921,2023-09-21,21.0,9,September,Q3,2023,Thursday,False,FY2024
20230607,2023-06-07,7.0,6,june,Q2,2023,Wednesday,False,FY2024
20220805,2022-08-05,5.0,8,August,Q3,2022,Friday,False,FY2023
20211222,2021-12-22,22.0,12,December,  q4,2021,Wednesday,False,FY2022
20240317,2024-03-17,17.0,3,march,Q1,2024,Sunday,True,FY2024
20241124,2024-11-24,24.0,11,November,Q4,2024,Sunday,True,FY2025
20220509,2022-05-09,9.0,5,May   ,Q2,2022,Monday,False,FY2023
20221225,2022-12-25,25.0,12,December,Q4,2022,Sunday,True,FY2023
20210630,2021-06-30,30.0,6,June,Q2,2021,WEDNESDAY,False,FY2022
20210902,2021-09-02,2.0,9,september,Q3,2021,Thursday,,FY2022   
20220414,2022-04-14,14.0,4,APRIL,Q2,2022,thursday,False,FY2023
20211002,2021-10-02,2.0,10,October,Q4,2021,Saturday,True,FY2022
20220908,2022-09-08,8.0,9,September,Q3   ,2022,Thursday,False,  FY2023
20220731,2022-07-31,31.0,7,July,Q3,2022,Sunday,True,  FY2023
20240305,2024-03-05,5.0,3,March,Q1,2024,Tuesday,False,FY2024
20220128,2022-01-28,28.0,1,January,Q1,2022,Friday,False,FY2022
20240919,2024-09-19,19.0,9,September,q3,2024,Thursday,False,FY2025
20210809,2021-08-09,9.0,8,August,Q3,2021,Monday,,FY2022
20210823,2021-08-23,23.0,8,August,Q3,2021,Monday,,FY2022
20210204,2021-02-04,4.0,2,February,Q1,2021,  THURSDAY,False,FY2021
20210327,2021-03-27,27.0,3,March,Q1,2021,Saturday,True,FY2021
20230117,2023-01-17,,1,January,  Q1,2023,Tuesday,False,FY2023
20210606,2021-06-06,,6,June,Q2,2021,Sunday,True,FY2022
20241130,2024-11-30,30.0,11,November,Q4,2024,  saturday,True,FY2025
20210521,2021-05-21,21.0,5,May,Q2,2021,Friday,,FY2022
20240920,2024-09-20,20.0,9,  September,Q3   ,2024,Friday,False,FY2025
20240706,2024-07-06,6.0,7,july,Q3,2024,Saturday,True,FY2025
20230613,2023-06-13,13.0,6,June,Q2,2023,Tuesday,False,FY2024
20211230,2021-12-30,30.0,12,december,Q4,2021,Thursday,False,FY2022
20210913,2021-09-13,13.0,9,September,Q3,2021,Monday,False,FY2022
20231015,2023-10-15,15.0,10,October,Q4,2023,SUNDAY,True,FY2024
20240302,2024-03-02,2.0,3,march,Q1,2024,Saturday,,FY2024
20220116,2022-01-16,16.0,1,January,Q1,2022,Sunday,True,FY2022
20240120,2024-01-20,20.0,1,  January,Q1,2024,Saturday,True,FY2024
20240527,2024-05-27,27.0,5,May,Q2,2024,monday,False,FY2025
20220525,2022-05-25,25.0,5,May,Q2,2022,  WEDNESDAY,False,FY2023
20210309,2021-03-09,,3,March,Q1   ,2021,Tuesday,False,FY2021
20230103,2023-01-03,3.0,1,January,Q1,2023,Tuesday,False,FY2023
20240218,2024-02-18,18.0,2,February,Q1,2024,  Sunday,True,FY2024
20231202,2023-12-02,2.0,12,December,Q4,2023,  Saturday,True,FY2024
20230320,2023-03-20,20.0,3,March,Q1,2023,MONDAY,False,fy2023
20231115,2023-11-15,,11,November,Q4,2023,Wednesday,False,FY2024
20240528,2024-05-28,28.0,5,May,Q2,2024,Tuesday,,FY2025
20220417,2022-04-17,17.0,4,April,Q2,2022,Sunday,True,FY2023
20231221,2023-12-21,21.0,12,December,Q4,2023,Thursday,False,FY2024
20220129,2022-01-29,29.0,1,January,Q1,2022,Saturday,True,FY2022
20240327,2024-03-27,27.0,3,March,Q1,2024,Wednesday,False,FY2024
20221010,2022-10-10,10.0,10,October,q4,2022,Monday,,FY2023
20231010,2023-10-10,10.0,10,October,Q4,2023,Tuesday   ,False,FY2024
20240503,2024-05-03,3.0,5,MAY,Q2,2024,Friday,False,FY2025
20211214,2021-12-14,14.0,12,December,Q4,2021,Tuesday,False,FY2022
20210316,2021-03-16,16.0,3,MARCH,Q1,2021,Tuesday,False,FY2021
20211126,2021-11-26,26.0,11,November,Q4,2021,friday,False,FY2022
20210203,2021-02-03,3.0,2,February,Q1,2021,Wednesday,False,FY2021
20231104,2023-11-04,4.0,11,November,Q4,2023,Saturday,True,FY2024
20240829,2024-08-29,29.0,8,August,Q3,2024,Thursday,False,FY2025
20231216,2023-12-16,16.0,12,december,Q4,2023,Saturday,True,FY2024
20210515,2021-05-15,15.0,5,MAY,Q2,2021,Saturday,,FY2022
20210414,2021-04-14,14.0,4,April,Q2,2021,Wednesday,False,FY2022
20210110,2021-01-10,10.0,1,January,Q1,2021,Sunday,True,FY2021
20240616,2024-06-16,16.0,6,June,Q2,2024,Sunday,True,FY2025
20220628,2022-06-28,28.0,6,June,Q2,2022,Tuesday,False,FY2023
20220703,2022-07-03,3.0,7,July,Q3,2022,Sunday,True,Fy2023   
20210111,2021-01-11,11.0,1,January,Q1,2021,Monday,,FY2021
20231210,2023-12-10,10.0,12,December,Q4,2023,Sunday,True,FY2024
20221002,2022-10-02,2.0,10,October,Q4,2022,Sunday,True,FY2023
20230620,2023-06-20,20.0,6,June,Q2,2023,Tuesday,False,FY2024
20230407,2023-04-07,7.0,4,April,Q2,2023,Friday,False,FY2024
20230206,2023-02-06,6.0,2,February,Q1,2023,monday,False,FY2023
20231026,2023-10-26,26.0,10,October,Q4,2023,Thursday,False,FY2024
20240513,2024-05-13,13.0,5,May,Q2,2024,Monday,False,FY2025
20210306,2021-03-06,6.0,3,March,Q1,2021,Saturday,,fy2021
20211012,2021-10-12,12.0,10,October,Q4,2021,Tuesday,False,FY2022
20231124,2023-11-24,24.0,11,November,Q4,2023,Friday,False,FY2024
20210218,2021-02-18,18.0,2,February,q1,2021,Thursday,False,FY2021
20220909,2022-09-09,9.0,9,September,q3,2022,Friday,False,fy2023
20231227,2023-12-27,27.0,12,December,Q4,2023,Wednesday,False,FY2024
20220106,2022-01-06,6.0,1,JANUARY,Q1,2022,Thursday,False,FY2022
20230810,2023-08-10,10.0,8,August,  Q3  ,2023,Thursday,False,Fy2024
20241230,2024-12-30,30.0,12,December,  Q4,2024,monday,False,FY2025   
20220410,2022-04-10,10.0,4,April,Q2,2022,Sunday,True,FY2023
20210506,2021-05-06,,5,May,Q2,2021,Thursday,,FY2022
20210622,2021-06-22,22.0,6,june,Q2,2021,tuesday,False,FY2022
20220212,2022-02-12,12.0,2,February,Q1,2022,Saturday,True,FY2022
20221114,2022-11-14,14.0,11,November,Q4,2022,Monday,False,FY2023
20240904,2024-09-04,4.0,9,September,Q3,2024,WEDNESDAY,False,FY2025
20230721,2023-07-21,21.0,7,July,Q3   ,2023,Friday,False,FY2024
20221225,2022-12-25,25.0,12,December,Q4,2022,Sunday,True,FY2023
20240116,2024-01-16,16.0,1,January,  q1  ,2024,Tuesday,,FY2024   
20230711,2023-07-11,11.0,7,July,q3,2023,Tuesday,False,FY2024
20230913,2023-09-13,,9,  September,Q3,2023,Wednesday,,FY2024
20220626,2022-06-26,26.0,6,June,Q2   ,2022,Sunday,True,FY2023
20210520,2021-05-20,20.0,5,May,Q2,2021,Thursday,False,FY2022
20231011,2023-10-11,11.0,10,october,Q4,2023,Wednesday,False,FY2024
20210918,2021-09-18,18.0,9,September,Q3,2021,Saturday,True,FY2022
20220419,2022-04-19,19.0,4,  April,  Q2,2022,Tuesday,False,Fy2023   
20210615,2021-06-15,15.0,6,June,q2,2021,Tuesday,False,FY2022
20230426,2023-04-26,26.0,4,APRIL,Q2,2023,Wednesday,False,FY2024   
20210815,2021-08-15,15.0,8,August,Q3,2021,Sunday,True,FY2022
20230630,2023-06-30,30.0,6,June,Q2,2023,Friday,False,FY2024
20221124,2022-11-24,24.0,11,November,Q4,2022,Thursday,False,FY2023
20210711,2021-07-11,11.0,7,July,Q3,2021,Sunday,True,FY2022
20230511,2023-05-11,11.0,5,MAY,Q2,2023,Thursday,False,  FY2024
20211103,2021-11-03,3.0,11,November,Q4,2021,Wednesday,False,FY2022
20230625,2023-06-25,25.0,6,June,Q2,2023,Sunday,True,FY2024
20241217,2024-12-17,17.0,12,December,Q4,2024,Tuesday,False,FY2025
20241029,2024-10-29,29.0,10,october,Q4,2024,Tuesday,False,FY2025
20220428,2022-04-28,28.0,4,April,Q2,2022,thursday,False,FY2023
20220421,2022-04-21,21.0,4,April,Q2,2022,Thursday,False,FY2023
20240114,2024-01-14,14.0,1,January,Q1,2024,Sunday,True,FY2024
20231213,2023-12-13,13.0,12,December,Q4,2023,WEDNESDAY,False,FY2024
20240811,2024-08-11,11.0,8,August,q3,2024,Sunday,True,FY2025
20231104,2023-11-04,4.0,11,November,Q4,2023,Saturday,True,FY2024
20210726,2021-07-26,26.0,7,july   ,Q3,2021,  MONDAY  ,False,FY2022
20241121,2024-11-21,21.0,11,November,Q4,2024,  Thursday,,FY2025
20211117,2021-11-17,17.0,11,November,Q4,2021,Wednesday,False,FY2022
20241012,2024-10-12,12.0,10,October,Q4,2024,Saturday   ,True,FY2025
20230328,2023-03-28,28.0,3,March   ,Q1,2023,Tuesday,False,FY2023
20230125,2023-01-25,25.0,1,  january,Q1,2023,Wednesday,False,FY2023
20210118,2021-01-18,18.0,1,January,Q1,2021,  Monday,False,FY2021
20230905,2023-09-05,5.0,9,September,Q3,2023,Tuesday,False,FY2024
20220307,2022-03-07,7.0,3,March,Q1,2022,MONDAY,False,FY2022
20230805,2023-08-05,5.0,8,August,Q3,2023,Saturday,True,FY2024
20230511,2023-05-11,11.0,5,MAY,Q2,2023,Thursday,False,  FY2024
20210806,2021-08-06,6.0,8,August   ,Q3,2021,Friday,False,FY2022
20240514,2024-05-14,14.0,5,  MAY,Q2,2024,Tuesday,False,FY2025
20240930,2024-09-30,30.0,9,September,Q3,2024,Monday,False,FY2025
20210727,2021-07-27,27.0,7,July,Q3,2021,Tuesday,False,FY2022
20210826,2021-08-26,26.0,8,August,Q3,2021,Thursday,False,FY2022
20240419,2024-04-19,19.0,4,April,Q2,2024,Friday,False,FY2025
20230225,2023-02-25,25.0,2,February,Q1,2023,  Saturday,True,FY2023
20240103,2024-01-03,3.0,1,January,  Q1,2024,Wednesday,False,FY2024
20240425,2024-04-25,25.0,4,April,Q2,2024,Thursday,False,FY2025
20211212,2021-12-12,,12,December,Q4,2021,Sunday   ,True,fy2022   
20210307,2021-03-07,7.0,3,March,Q1,2021,Sunday,True,  FY2021
20230306,2023-03-06,6.0,3,March,Q1,2023,Monday,False,FY2023
20240227,2024-02-27,27.0,2,February,Q1,2024,Tuesday,False,Fy2024
20240710,2024-07-10,10.0,7,July,Q3,2024,Wednesday,False,  FY2025
20211207,2021-12-07,7.0,12,  december,Q4,2021,Tuesday,,FY2022
20240318,2024-03-18,,3,March,Q1,2024,Monday,False,FY2024
20220403,2022-04-03,3.0,4,April,q2,2022,Sunday,True,FY2023
20210625,2021-06-25,25.0,6,June,Q2,2021,Friday,,FY2022
20220704,2022-07-04,4.0,7,July,Q3   ,2022,Monday,False,FY2023
20210319,2021-03-19,19.0,3,March,Q1,2021,Friday,False,FY2021
20211028,2021-10-28,28.0,10,October   ,Q4,2021,Thursday,False,fy2022
20240218,2024-02-18,18.0,2,February,Q1,2024,  Sunday,True,FY2024
20220405,2022-04-05,5.0,4,April,  Q2  ,2022,Tuesday,False,FY2023
20230801,2023-08-01,1.0,8,August,Q3,2023,Tuesday,False,FY2024
20210610,2021-06-10,10.0,6,JUNE,Q2,2021,Thursday,,FY2022
20231003,2023-10-03,3.0,10,October,Q4,2023,Tuesday,False,FY2024
20210529,2021-05-29,29.0,5,May,Q2,2021,Saturday,True,  FY2022  
20231215,2023-12-15,15.0,12,DECEMBER,Q4,2023,Friday,,FY2024
20220420,2022-04-20,20.0,4,April,  Q2,2022,  WEDNESDAY,False,FY2023
20241225,2024-12-25,25.0,12,December,Q4,2024,Wednesday,,FY2025
20210707,2021-07-07,7.0,7,JULY   ,  Q3,2021,wednesday   ,False,FY2022
20231120,2023-11-20,20.0,11,November,Q4,2023,Monday,False,FY2024
20220409,2022-04-09,,4,April   ,Q2,2022,Saturday,True,Fy2023
20210106,2021-01-06,6.0,1,January,Q1,2021,wednesday,False,FY2021
20230422,2023-04-22,22.0,4,April,Q2,2023,Saturday,True,FY2024
20240531,2024-05-31,31.0,5,May,Q2,2024,Friday,,FY2025
20211123,2021-11-23,23.0,11,  november,Q4,2021,Tuesday,False,  FY2022
20210405,2021-04-05,5.0,4,  april,Q2,2021,Monday,False,FY2022
20240502,2024-05-02,2.0,5,May,Q2,2024,Thursday,False,FY2025
20210517,2021-05-17,17.0,5,May,Q2,2021,Monday,False,  FY2022
20241024,2024-10-24,24.0,10,  OCTOBER,Q4,2024,Thursday,False,FY2025
20210728,2021-07-28,28.0,7,July,q3,2021,Wednesday,False,fy2022
20230612,2023-06-12,12.0,6,june,Q2,2023,  Monday,,FY2024
20210301,2021-03-01,1.0,3,March,Q1,2021,Monday,False,FY2021
20210114,2021-01-14,14.0,1,January,Q1,2021,Thursday,False,FY2021
20211127,2021-11-27,27.0,11,November,Q4,2021,Saturday,True,FY2022
20221126,2022-11-26,26.0,11,November,Q4,2022,  Saturday  ,True,FY2023
20220123,2022-01-23,23.0,1,January,Q1,2022,Sunday,True,FY2022
20220608,2022-06-08,8.0,6,June,Q2,2022,Wednesday,False,FY2023
20240216,2024-02-16,16.0,2,FEBRUARY,Q1,2024,Friday,False,FY2024
20240826,2024-08-26,26.0,8,AUGUST,Q3,2024,Monday,False,FY2025   
20210127,2021-01-27,27.0,1,JANUARY,Q1,2021,Wednesday,False,FY2021
20240726,2024-07-26,26.0,7,July,Q3,2024,Friday,False,FY2025
20220827,2022-08-27,27.0,8,august,Q3,2022,Saturday,True,FY2023
20230423,2023-04-23,23.0,4,April,Q2,2023,  Sunday,True,FY2024
20211119,2021-11-19,19.0,11,November,Q4,2021,Friday,False,FY2022
20240207,2024-02-07,7.0,2,february,Q1,2024,Wednesday,False,FY2024
20230919,2023-09-19,19.0,9,September,Q3,2023,Tuesday,False,FY2024
20210925,2021-09-25,25.0,9,September,Q3,2021,Saturday,,FY2022
20230517,2023-05-17,17.0,5,May   ,Q2,2023,WEDNESDAY,False,fy2024
20230829,2023-08-29,29.0,8,  august  ,Q3,2023,Tuesday,False,FY2024
20240313,2024-03-13,13.0,3,March,Q1,2024,Wednesday,False,FY2024
20220124,2022-01-24,24.0,1,January,q1,2022,monday,False,FY2022
20240818,2024-08-18,18.0,8,august,Q3,2024,sunday,True,FY2025
20220318,2022-03-18,18.0,3,March,Q1,2022,Friday,False,FY2022
20211116,2021-11-16,16.0,11,  november,Q4,2021,Tuesday,,FY2022
20211023,2021-10-23,23.0,10,October,Q4,2021,  Saturday  ,True,FY2022
20220709,2022-07-09,9.0,7,July,  Q3,2022,Saturday,True,FY2023
20210914,2021-09-14,14.0,9,September,Q3,2021,tuesday,False,FY2022
20220715,2022-07-15,15.0,7,July,Q3,2022,  friday,False,FY2023
20230411,2023-04-11,11.0,4,APRIL,  q2  ,2023,Tuesday,False,FY2024
20231127,2023-11-27,27.0,11,November,Q4,2023,Monday,False,FY2024
20220211,2022-02-11,11.0,2,February,Q1,2022,Friday,False,FY2022
20230531,2023-05-31,31.0,5,May,  Q2  ,2023,Wednesday,False,Fy2024
20220401,2022-04-01,1.0,4,April,Q2,2022,Friday,False,FY2023
20211104,2021-11-04,4.0,11,November,Q4,2021,Thursday,False,FY2022
20210314,2021-03-14,14.0,3,march,  Q1,2021,Sunday,True,FY2021
20210915,2021-09-15,15.0,9,September,Q3,2021,Wednesday,False,FY2022
20240523,2024-05-23,23.0,5,May,Q2,2024,Thursday,False,Fy2025
20210103,2021-01-03,,1,January,q1,2021,Sunday,True,FY2021
20240426,2024-04-26,26.0,4,April,Q2,2024,Friday,False,FY2025
20241001,2024-10-01,1.0,10,October,Q4,2024,tuesday,False,FY2025
20230610,2023-06-10,10.0,6,June,Q2,2023,Saturday,True,FY2024
20210925,2021-09-25,25.0,9,September,Q3,2021,Saturday,,FY2022
20230719,2023-07-19,19.0,7,July,Q3,2023,Wednesday,False,FY2024
20220714,2022-07-14,14.0,7,July,Q3,2022,Thursday,False,FY2023
20220425,2022-04-25,,4,April,Q2,2022,Monday,False,FY2023
20240815,2024-08-15,15.0,8,August,Q3,2024,Thursday,False,FY2025
20230629,2023-06-29,29.0,6,June,Q2,2023,Thursday,,FY2024
20210428,2021-04-28,28.0,4,April,Q2,2021,Wednesday,False,FY2022
20240311,2024-03-11,11.0,3,March,Q1,2024,Monday,False,FY2024
20220404,2022-04-04,4.0,4,April,Q2,2022,Monday,,FY2023
20231027,2023-10-27,27.0,10,October,Q4,2023,Friday,False,FY2024
20220412,2022-04-12,,4,April,Q2,2022,Tuesday,False,FY2023
20220717,2022-07-17,17.0,7,July,Q3,2022,  Sunday,,FY2023
20231125,2023-11-25,25.0,11,November,Q4,2023,Saturday,True,FY2024
20220322,2022-03-22,22.0,3,March,Q1,2022,tuesday,False,FY2022
20231102,2023-11-02,2.0,11,November,Q4,2023,Thursday,False,FY2024
20230216,2023-02-16,16.0,2,February,Q1,2023,Thursday,False,FY2023
20220828,2022-08-28,28.0,8,August,Q3,2022,Sunday,True,FY2023
20220723,2022-07-23,23.0,7,July,Q3,2022,SATURDAY,True,FY2023
20240224,2024-02-24,24.0,2,  February,Q1,2024,Saturday,True,FY2024
20220221,2022-02-21,21.0,2,February,Q1,2022,Monday,False,  FY2022  
20210326,2021-03-26,26.0,3,March,Q1,2021,Friday,False,FY2021
20230123,2023-01-23,23.0,1,January,Q1,2023,Monday,False,FY2023
20240618,2024-06-18,18.0,6,  June,Q2,2024,Tuesday,False,FY2025
20230126,2023-01-26,26.0,1,January,Q1   ,2023,Thursday,False,FY2023
20240725,2024-07-25,25.0,7,July,Q3,2024,Thursday,False,FY2025
20210601,2021-06-01,1.0,6,JUNE   ,Q2,2021,  TUESDAY,False,FY2022
20241223,2024-12-23,23.0,12,December,Q4,2024,Monday,False,FY2025
20240122,2024-01-22,22.0,1,JANUARY,Q1,2024,Monday,False,FY2024
20220124,2022-01-24,24.0,1,January,q1,2022,monday,False,FY2022
20230102,2023-01-02,2.0,1,JANUARY,Q1,2023,Monday,False,FY2023
20210622,2021-06-22,22.0,6,june,Q2,2021,tuesday,False,FY2022
20230719,2023-07-19,19.0,7,July,Q3,2023,Wednesday,False,FY2024
20220615,2022-06-15,15.0,6,june,Q2,2022,Wednesday,False,FY2023
20240228,2024-02-28,28.0,2,February,Q1,2024,WEDNESDAY,False,FY2024
20230205,2023-02-05,,2,February,Q1,2023,Sunday,,FY2023
20230106,2023-01-06,6.0,1,January,  Q1  ,2023,Friday,False,FY2023
20241203,2024-12-03,3.0,12,December,Q4,2024,Tuesday,,FY2025
20240728,2024-07-28,28.0,7,July,Q3,2024,sunday,True,FY2025
20220330,2022-03-30,30.0,3,March,q1,2022,Wednesday,False,FY2022
20220110,2022-01-10,10.0,1,  January  ,Q1,2022,MONDAY,,FY2022
20231230,2023-12-30,30.0,12,  December,Q4,2023,Saturday,True,FY2024
20221211,2022-12-11,11.0,12,December,q4,2022,Sunday,True,FY2023
20230727,2023-07-27,27.0,7,July,Q3,2023,thursday   ,False,FY2024
20210721,2021-07-21,21.0,7,July,Q3,2021,Wednesday,False,FY2022
20231211,2023-12-11,11.0,12,December,  Q4,2023,monday,False,FY2024
20240909,2024-09-09,9.0,9,September,Q3,2024,Monday,False,FY2025
20221102,2022-11-02,2.0,11,November,Q4,2022,  Wednesday,,FY2023
20210202,2021-02-02,2.0,2,February,Q1,2021,Tuesday,False,FY2021
